player_id,name,position,club,league,goals,assists,shots,passes,minutes_played,xg,xa,age,market_value_eur
13621,Danilo Luís Hélio Pereira,MID,Paris Saint-Germain,Ligue 1,4,0,15,1002,2204,2.33,0.0,28,22900000
136603,Sekou Oumar Yansane,MID,Paris Saint-Germain,Ligue 1,0,0,0,2,90,0.0,0.0,32,15100000
136680,N''Dri Philippe Koffi,MID,Stade de Reims,Ligue 1,0,0,0,0,90,0.0,0.0,20,17700000
136686,Yannis M'Bemba,MID,Nantes,Ligue 1,0,0,0,0,90,0.0,0.0,36,11400000
13675,Mario Vrančić,MID,Darmstadt 98,Bundesliga,0,0,0,5,180,0.0,0.0,19,11900000
138354,Răzvan Ștefan Popa,MID,Inter Milan,Serie A,0,0,0,0,180,0.0,0.0,33,16800000
13846,Jan Kirchhoff,MID,Sunderland,Premier League,0,0,9,569,1134,1.0,0.0,35,15500000
13848,Marc Wilson,MID,Stoke City,Premier League,0,0,0,113,1620,0.0,0.0,25,29700000
13851,Cheick Oumar Doucoure,MID,Lens,Ligue 1,0,1,3,99,180,0.14,0.0,24,27900000
13875,Tom Beadling,MID,Sunderland,Premier League,0,0,0,0,90,0.0,0.0,21,18000000
140480,Ugo Raghouber,MID,Lille,Ligue 1,0,0,0,0,90,0.0,0.0,32,11500000
144062,Djeidi Gassama,FWD,Paris Saint-Germain,Ligue 1,0,0,0,2,90,0.0,0.0,20,14300000
147383,Manuel Ferrini,MID,Sassuolo,Serie A,0,0,0,0,360,0.0,0.0,24,20100000
150292,Baptiste Mouazan,MID,Lorient,Ligue 1,0,0,0,0,90,0.0,0.0,26,17500000
15149,Daniel Barlaser,MID,Newcastle United,Premier League,0,0,0,0,90,0.0,0.0,18,19000000
15161,Alexander Merkel,MID,Udinese,Serie A,0,0,1,38,237,0.01,0.0,27,22900000
15297,Mickaël Ciani,MID,Espanyol,La Liga,0,0,0,96,675,0.0,0.0,26,21500000
15318,Lazaros Christodoulopoulos,MID,Sampdoria,Serie A,1,0,6,164,2449,0.33,0.0,32,17100000
15415,Matteo Mancosu,FWD,Bologna,Serie A,2,0,12,191,2968,3.08,0.0,22,20900000
15542,Jake-Liam Clarke-Salter,FWD,Chelsea,Premier League,0,0,0,6,180,0.0,0.0,35,20800000
15543,Roy Beerens,MID,Hertha Berlin,Bundesliga,0,0,0,0,90,0.0,0.0,21,21600000
15581,Bernd Leno,GK,Bayer Leverkusen,Bundesliga,0,0,0,1092,3060,0.0,0.0,18,4300000
15602,Juan Carlos Valerón Santana,MID,Las Palmas,La Liga,0,0,1,388,2921,0.05,0.0,25,19100000
15636,Myron Boadu,FWD,AS Monaco,Ligue 1,0,0,0,2,90,0.0,0.0,34,14900000
15651,Juan Bernat Velasco,DEF,Paris Saint-Germain,Ligue 1,0,0,1,653,1664,0.11,0.0,21,9000000
15731,Predrag Rajković,GK,Stade de Reims,Ligue 1,0,0,0,45,180,0.0,0.0,23,3200000
15780,Francesco Totti,MID,AS Roma,Serie A,5,3,22,307,2000,3.31,0.0,20,22800000
15782,Thomas Foket,MID,Stade de Reims,Ligue 1,0,0,0,63,135,0.0,0.0,34,13300000
15805,Hernán Daniel Santana Trujillo,MID,Las Palmas,La Liga,1,0,9,562,1608,0.34,0.0,22,18900000
15818,Gervais Lombe Yao Kouassi,FWD,AS Roma,Serie A,6,1,27,330,1322,4.45,0.0,20,31700000
15822,Javairô Dilrosun,FWD,Bordeaux,Ligue 1,0,0,0,7,90,0.0,0.0,27,24200000
15847,Alexander Hack,MID,FSV Mainz 05,Bundesliga,0,0,0,0,90,0.0,0.0,20,16200000
158769,Ivan Kelava,MID,Granada,La Liga,0,0,0,0,2160,0.0,0.0,36,10100000
15892,Jordon Mutch,MID,Crystal Palace,Premier League,0,0,16,357,2394,1.18,0.0,31,26700000
15893,Víctor Rodríguez Romero,MID,Getafe,La Liga,2,1,45,1042,2981,3.69,0.0,35,19400000
15894,Doneil Henry,MID,West Ham United,Premier League,0,0,0,0,270,0.0,0.0,18,18500000
15959,Nenad Krstičić,MID,Sampdoria,Serie A,0,1,4,301,2004,0.12,0.0,22,21000000
15960,Richmond Yiadom Boakye,MID,Atalanta,Serie A,0,0,0,0,90,0.0,0.0,20,16200000
15996,Éderzito António Macedo Lopes,FWD,Swansea City,Premier League,0,0,5,85,1310,0.4,0.0,28,27200000
16003,Fernando Francisco Reges,MID,Sevilla,La Liga,2,0,16,1007,2644,2.76,0.0,21,17100000
16027,Kevin Mbabu,MID,Newcastle United,Premier League,0,0,1,56,952,0.04,0.0,26,26100000
16061,Uroš Ćosić,MID,Empoli,Serie A,0,0,1,560,1800,0.03,0.0,18,16200000
16067,Josh Onomah,MID,Tottenham Hotspur,Premier League,0,0,3,49,1350,0.19,0.0,33,22400000
16072,Vurnon Anita,MID,Newcastle United,Premier League,1,3,8,1134,2388,0.29,0.0,35,21500000
16073,Aras Özbiliz,MID,Rayo Vallecano,La Liga,0,1,1,35,765,0.05,0.0,34,20100000
16078,Erik Palmer-Brown,DEF,Troyes,Ligue 1,0,0,2,19,90,0.31,0.0,35,7300000
16181,Jordy Clasie,MID,Southampton,Premier League,0,0,14,828,2186,0.54,0.0,20,18300000
16202,Nikola Maksimović,DEF,Torino,Serie A,0,1,2,832,1980,0.14,0.0,25,11300000
162065,Lucas Calodat,MID,Saint-Étienne,Ligue 1,0,0,0,2,90,0.0,0.0,24,20500000
16212,Óscar Rodríguez Arnaiz,MID,Sevilla,La Liga,0,0,0,18,180,0.0,0.0,37,14600000
16249,Yangel Clemente Herrera Ravelo,MID,Granada,La Liga,0,0,1,47,156,0.07,0.0,33,16400000
16295,Dame N''Doye,MID,Sunderland,Premier League,1,0,11,194,1408,0.71,0.0,21,24900000
16298,Denis Vavro,DEF,Huesca,La Liga,0,0,0,6,90,0.0,0.0,28,12600000
16308,Leandro Daniel Paredes,MID,Paris Saint-Germain,Ligue 1,3,2,59,2776,4034,1.25,0.0,18,16300000
16309,Joel Robles Blázquez,MID,Real Betis,La Liga,0,0,0,507,3600,0.0,0.0,20,21500000
16332,Ognjen Vranješ,DEF,Sporting Gijón,La Liga,0,0,0,384,1254,0.0,0.0,18,13000000
16334,Graham Dorrans,MID,Norwich City,Premier League,0,1,16,761,2856,0.66,0.0,30,27700000
16335,Samuel Chimerenka Chukwueze,MID,Villarreal,La Liga,1,0,1,57,161,0.69,0.0,34,29400000
16337,Miguel Juan Llambrich,MID,Villarreal,La Liga,0,0,0,0,90,0.0,0.0,21,14700000
16338,Uche Henry Agbo,MID,Granada,La Liga,0,0,0,105,818,0.0,0.0,35,16300000
16353,Birger Meling,DEF,Rennes,Ligue 1,0,0,0,65,180,0.0,0.0,18,7600000
16426,Wanderson Maciel Sousa Campos,MID,Getafe,La Liga,0,0,24,262,2779,1.23,0.0,21,23800000
16453,Gary Alexis Medel Soto,MID,Inter Milan,Serie A,1,1,12,1797,2947,0.44,0.0,26,25900000
16456,Enzo Pablo Roco Roco,DEF,Espanyol,La Liga,2,0,11,984,3150,1.01,0.0,30,17000000
16457,Jeremain Lens,MID,Sunderland,Premier League,3,2,27,453,2162,2.04,0.0,33,26200000
16489,Nemanja Gudelj,MID,Sevilla,La Liga,0,0,0,12,180,0.0,0.0,26,28800000
16495,Omar El Kaddouri,MID,Napoli,Serie A,1,2,11,171,3330,1.74,0.0,18,11600000
16502,László Kleinheisler,MID,Werder Bremen,Bundesliga,0,0,1,4,90,0.07,0.0,22,23200000
16534,Roman Neustädter,DEF,Schalke 04,Bundesliga,0,0,0,66,176,0.0,0.0,21,14100000
16539,Diego Antonio Reyes Rosales,DEF,Real Sociedad,La Liga,2,0,11,1079,3009,1.54,0.0,27,14700000
16555,Joseph Aidoo,DEF,Celta Vigo,La Liga,0,0,0,24,135,0.0,0.0,20,14000000
16566,Anders Christiansen,MID,Chievo,Serie A,0,0,0,0,1710,0.0,0.0,23,18200000
16586,Fernando Lucas Martins,MID,Sampdoria,Serie A,4,2,48,2190,3056,2.57,0.0,24,20300000
16620,Igor Silva de Almeida,FWD,Lorient,Ligue 1,0,0,0,7,180,0.0,0.0,26,28400000
16622,Mikel González de Martín Martínez,DEF,Real Sociedad,La Liga,0,0,5,566,2851,0.29,0.0,23,12500000
166764,Ander Gayoso Reina,DEF,Eibar,La Liga,0,0,0,6,90,0.0,0.0,37,6200000
16723,Egor Filipenko,MID,Málaga,La Liga,0,0,8,179,2172,0.42,0.0,24,19500000
16890,John O'Shea,DEF,Sunderland,Premier League,0,0,8,611,2836,0.44,0.0,24,16000000
16932,Youssouf Chafiq Mulumbu Ngangu,MID,Norwich City,Premier League,0,0,3,162,1888,0.18,0.0,35,19800000
169475,Naël Jaby,MID,Clermont Foot,Ligue 1,0,0,0,0,90,0.0,0.0,26,24400000
169765,Ángel de la Calzada Ramos,MID,Real Betis,La Liga,0,0,0,0,180,0.0,0.0,34,14000000
17027,Sergio Guardiola Navarro,FWD,Real Valladolid,La Liga,0,0,1,33,166,0.07,0.0,19,23000000
17054,Emiliano Daniel Velázquez Maldonado,MID,Getafe,La Liga,3,1,8,384,2412,1.02,0.0,29,23000000
17084,Bruno Gomes de Oliveira Conceiçao,MID,Genoa,Serie A,0,0,0,0,180,0.0,0.0,21,20500000
17276,Seydou Doumbia,MID,Newcastle United,Premier League,0,0,1,8,540,0.15,0.0,28,26800000
17304,Héctor Junior Firpo Adames,MID,Barcelona,La Liga,1,0,1,123,2880,0.78,0.0,29,18100000
17313,Thomas Kraft,MID,Hertha Berlin,Bundesliga,0,0,0,0,90,0.0,0.0,30,23500000
174418,Modibo Diakité,DEF,Frosinone,Serie A,1,0,8,726,2835,1.55,0.0,32,9100000
174498,Martin Adeline,FWD,Stade de Reims,Ligue 1,0,0,0,20,90,0.0,0.0,28,27600000
174801,Tidiane Malbec,MID,Bordeaux,Ligue 1,0,0,0,0,90,0.0,0.0,29,15000000
17520,Federico Barba,MID,Empoli,Serie A,0,0,3,531,1879,0.13,0.0,21,13300000
17592,William Saliba,DEF,Olympique de Marseille,Ligue 1,0,0,1,140,180,0.02,0.0,36,6800000
17618,Carlos Akapo Martínez,MID,Cádiz,La Liga,0,0,0,0,90,0.0,0.0,22,22800000
17620,Marc Cucurella Saseta,DEF,Getafe,La Liga,0,0,2,45,135,0.18,0.0,22,13000000
17622,Jackson Arley Martínez Valencia,FWD,Atlético Madrid,La Liga,2,2,26,196,1313,2.71,0.0,19,27700000
176517,Brayann Pereira,MID,Lens,Ligue 1,0,0,0,0,90,0.0,0.0,30,16200000
18027,Matteo Brighi,MID,Bologna,Serie A,0,0,24,608,3240,1.77,0.0,35,12000000
18028,Levan Mchedlidze,FWD,Empoli,Serie A,0,0,11,86,1530,0.84,0.0,27,27200000
18163,Moses Daddy-Ajala Simon,FWD,Nantes,Ligue 1,0,1,1,19,90,0.27,0.0,23,29900000
18237,Ionuț Andrei Radu,MID,Inter Milan,Serie A,0,0,0,6,360,0.0,0.0,33,16100000
183768,Danley Jean Jacques,MID,Metz,Ligue 1,0,0,0,0,90,0.0,0.0,33,16200000
183770,Mamadou Camara,MID,Troyes,Ligue 1,0,0,0,0,90,0.0,0.0,35,11700000
18395,Vinícius José Paixão de Oliveira Júnior,FWD,Real Madrid,La Liga,0,0,2,71,161,0.19,0.0,36,19400000
18398,Omar Mascarell González,MID,Sporting Gijón,La Liga,0,1,11,851,2752,0.31,0.0,30,23400000
18399,Gaëtan Bussmann,DEF,FSV Mainz 05,Bundesliga,0,0,0,52,180,0.0,0.0,24,15400000
18404,José Ángel Crespo Rincón,DEF,Aston Villa,Premier League,0,0,1,441,1345,0.02,0.0,35,10400000
18407,José Alberto Cañas Ruiz Herrera,MID,Espanyol,La Liga,0,0,0,397,1534,0.0,0.0,36,10600000
18414,Bastian Schweinsteiger,MID,Manchester United,Premier League,1,0,12,1086,1515,1.38,0.0,18,21000000
18516,Habibou Mouhamadou Diallo,FWD,Strasbourg,Ligue 1,0,0,3,5,90,0.44,0.0,24,23900000
186264,Foued Kadir,MID,Real Betis,La Liga,0,0,10,287,865,0.36,0.0,22,18800000
18672,Mark Bunn,MID,Aston Villa,Premier League,0,0,0,270,3420,0.0,0.0,26,33800000
18721,Robert Ibáñez Castro,MID,Granada,La Liga,0,1,10,200,2260,0.58,0.0,25,27400000
18724,Sofiane Feghouli,FWD,Valencia,La Liga,1,1,24,573,1794,2.68,0.0,34,19800000
18751,Jack Rodwell,MID,Sunderland,Premier League,1,0,26,401,2459,2.42,0.0,23,23800000
18857,Valon Berisha,MID,Stade de Reims,Ligue 1,0,0,1,16,90,0.04,0.0,33,12900000
18867,Matías Nahuel Leiva Esquivel,MID,Villarreal,La Liga,0,1,10,377,2733,0.97,0.0,23,20000000
18872,Martin Škrtel,DEF,Liverpool,Premier League,1,0,10,1071,2200,0.51,0.0,27,15500000
18874,Mauricio Aníbal Isla Isla,MID,Juventus,Serie A,0,0,0,13,90,0.0,0.0,23,17800000
18888,Szabolcs Huszti,MID,Eintracht Frankfurt,Bundesliga,0,0,3,38,90,0.15,0.0,25,28700000
18904,Claudio Matías Kranevitter,MID,Atlético Madrid,La Liga,0,0,1,133,1052,0.03,0.0,27,26200000
18921,Joris Gnagnon,MID,Sevilla,La Liga,0,0,0,0,90,0.0,0.0,18,19000000
18925,Ignacio Cases Mora,MID,Sporting Gijón,La Liga,1,0,22,963,2331,1.09,0.0,29,23900000
18946,Paul-José M''Poku Ebunge,MID,Chievo,Serie A,0,0,18,380,2787,0.93,0.0,28,17800000
18947,Sébastien Pocognoli,MID,West Bromwich Albion,Premier League,0,1,0,30,450,0.0,0.0,21,24900000
19019,Arial Benabent Mendy,DEF,Clermont Foot,Ligue 1,0,0,1,39,90,0.01,0.0,24,9000000
19286,Miroslav Klose,FWD,Lazio,Serie A,7,6,30,317,2351,5.8,0.0,20,24300000
19288,Martín Gastón Demichelis,MID,Manchester City,Premier League,0,0,5,567,3292,0.3,0.0,32,20100000
19289,Ivica Olić,MID,Hamburger SV,Bundesliga,0,0,0,0,90,0.0,0.0,37,11800000
19295,Philipp Lahm,DEF,Bayern Munich,Bundesliga,0,0,0,149,180,0.0,0.0,28,15200000
19299,Maicon Douglas Sisenando,MID,AS Roma,Serie A,1,2,10,767,2742,0.77,0.0,32,16300000
19362,Rudy Gestede,FWD,Aston Villa,Premier League,5,1,63,594,2999,5.24,0.0,18,26000000
19392,Juan del Cármen Cámara Mesa,MID,Barcelona,La Liga,0,0,0,0,180,0.0,0.0,26,21600000
19424,Lloyd Dyer,MID,Watford,Premier League,0,0,0,0,180,0.0,0.0,18,17800000
19431,Fernando Damián Tissone,MID,Málaga,La Liga,0,0,8,559,1322,0.23,0.0,20,21900000
19454,Ricardo Miguel Moreira da Costa,DEF,Granada,La Liga,1,0,9,453,1250,0.77,0.0,32,14900000
19597,Marcos Javier Acuña,DEF,Sevilla,La Liga,0,0,0,51,90,0.0,0.0,22,11400000
19598,Romain Jules Salin,MID,Rennes,Ligue 1,0,0,0,0,90,0.0,0.0,37,7600000
19668,Augusto Matías Fernández,MID,Cádiz,La Liga,1,1,13,1481,2487,0.85,0.0,33,18100000
19677,Karim Benzema,FWD,Real Madrid,La Liga,25,6,104,752,2225,18.09,0.0,18,45400000
19688,Jason Puncheon,MID,Crystal Palace,Premier League,2,3,53,1408,2796,3.58,0.0,34,18900000
19718,Jean-Ricner Bellegarde,MID,Strasbourg,Ligue 1,0,0,2,49,90,0.15,0.0,20,17500000
19724,Rafael van der Vaart,MID,Real Betis,La Liga,0,0,6,109,1194,0.34,0.0,19,19300000
197490,David Gómez Vázquez,MID,RC Deportivo La Coruña,La Liga,0,0,0,0,360,0.0,0.0,30,22300000
197491,Ibrahim Diallo,MID,Valencia,La Liga,0,0,0,0,180,0.0,0.0,32,15600000
197492,Pablo Íñiguez de Heredia Larraz,MID,Villarreal,La Liga,0,0,0,0,630,0.0,0.0,32,15400000
197493,Mikel Arruabarrena Aranbide,MID,Eibar,La Liga,1,0,1,34,1080,0.91,0.0,27,20000000
197526,Alejandro Campos Tablado,MID,Rayo Vallecano,La Liga,0,0,0,0,540,0.0,0.0,28,19900000
197559,Daniel Lorenzo Lorenzo,MID,Las Palmas,La Liga,0,0,0,0,90,0.0,0.0,20,17900000
197560,Dennis Díaz Fernánadez,MID,Sporting Gijón,La Liga,0,0,0,0,540,0.0,0.0,24,26800000
197561,Julen López Salas,MID,Eibar,La Liga,0,0,0,0,90,0.0,0.0,20,14300000
197562,Iñigo Barrenetxea García,MID,Eibar,La Liga,0,0,0,7,900,0.0,0.0,23,20700000
197595,Sergio Mendigutxia Iglesias,FWD,Sporting Gijón,La Liga,0,0,1,8,180,0.05,0.0,18,21200000
19846,Antonio Di Natale,FWD,Udinese,Serie A,2,3,33,345,2438,4.7,0.0,26,34900000
19847,Alessandro Diamanti,MID,Atalanta,Serie A,1,1,25,658,2846,1.51,0.0,30,18500000
19850,Antonio Cassano,FWD,Sampdoria,Serie A,2,3,18,814,2665,2.54,0.0,31,20500000
20004,Paul Pogba,MID,Juventus,Serie A,8,10,122,1780,3134,9.26,0.0,21,25300000
20005,Toby Alderweireld,DEF,Tottenham Hotspur,Premier League,4,2,41,2122,3420,3.18,0.0,20,11800000
20008,Patrice Evra,MID,Juventus,Serie A,2,3,17,1324,2933,1.51,0.0,25,25700000
20010,Clemens Fritz,MID,Werder Bremen,Bundesliga,0,0,1,41,176,0.04,0.0,20,19300000
20016,Kléper Laveran Lima Ferreira,DEF,Real Madrid,La Liga,1,1,13,1177,2426,0.93,0.0,37,7000000
20033,Luuk de Jong,FWD,Sevilla,La Liga,1,0,1,48,145,0.1,0.0,20,28300000
20037,Julian Baumgartlinger,MID,FSV Mainz 05,Bundesliga,0,0,0,75,180,0.0,0.0,26,28800000
20039,Anthony Martial,FWD,Manchester United,Premier League,11,3,57,938,2771,6.9,0.0,19,34300000
20043,Norbert Gyömbér,MID,AS Roma,Serie A,0,0,0,52,2250,0.0,0.0,37,8100000
20045,Ryan Bertrand,DEF,Southampton,Premier League,1,3,13,1565,2880,1.28,0.0,19,12300000
20046,Phil Jagielka,DEF,Everton,Premier League,0,0,11,1062,1940,0.66,0.0,36,12200000
20055,Marc-André ter Stegen,GK,Barcelona,La Liga,0,0,1,1155,6030,0.06,0.0,20,4400000
20057,Nigel de Jong,MID,AC Milan,Serie A,0,0,4,184,1575,0.12,0.0,24,22600000
20063,Javier Ontiveros Parra,MID,Huesca,La Liga,0,0,2,101,900,0.04,0.0,22,22200000
20064,Hugo Miguel Almeida Costa Lopes,DEF,Granada,La Liga,0,1,11,1048,2641,0.25,0.0,29,18300000
20066,Darren Randolph,MID,West Ham United,Premier League,0,0,1,160,3150,0.05,0.0,25,28800000
20067,Darron Gibson,MID,Everton,Premier League,0,0,2,177,1522,0.02,0.0,26,35300000
20074,Artur Boruc,GK,AFC Bournemouth,Premier League,0,0,0,913,2970,0.0,0.0,19,5800000
20086,Stipe Pletikosa,MID,RC Deportivo La Coruña,La Liga,0,0,0,61,1080,0.0,0.0,33,17900000
20133,Xabier Alonso Olano,MID,Bayern Munich,Bundesliga,0,0,0,148,180,0.0,0.0,18,16300000
20169,Seydou Kéita,MID,AS Roma,Serie A,0,0,8,742,2293,0.52,0.0,34,13700000
20201,Maarten Stekelenburg,GK,Southampton,Premier League,0,0,0,467,2970,0.0,0.0,37,3600000
20215,Álvaro Arbeloa Coca,MID,Real Madrid,La Liga,0,0,0,168,1800,0.0,0.0,33,20300000
20230,Gökhan İnler,MID,Leicester City,Premier League,0,0,2,122,2154,0.04,0.0,35,18800000
20252,Luca Toni,FWD,Hellas Verona,Serie A,6,0,62,360,1958,10.59,0.0,19,24900000
20253,Samir Nasri,FWD,Manchester City,Premier League,2,2,14,437,1067,1.92,0.0,24,36500000
20285,Joleon Lescott,DEF,Aston Villa,Premier League,2,0,11,1043,3349,1.54,0.0,26,17700000
20287,John Terry,DEF,Chelsea,Premier League,1,0,10,933,2204,1.15,0.0,26,21500000
20289,Philippe Mexès,MID,AC Milan,Serie A,1,0,5,227,1980,0.31,0.0,28,23100000
20300,Jérémy Ménez,MID,AC Milan,Serie A,2,0,6,167,1230,1.81,0.0,21,19400000
20302,Gaël Clichy,DEF,Manchester City,Premier League,0,1,2,839,2218,0.05,0.0,30,17000000
20359,Hugo Miguel Pereira de Almeida,FWD,Hannover 96,Bundesliga,0,0,3,37,90,0.12,0.0,34,17000000
20415,Sebastian Boenisch,MID,Bayer Leverkusen,Bundesliga,1,0,8,383,1688,0.27,0.0,33,13000000
20446,Shay Given,MID,Stoke City,Premier League,0,0,0,67,1215,0.0,0.0,23,22100000
20485,Almog Cohen,MID,Ingolstadt,Bundesliga,0,0,1,52,159,0.12,0.0,26,21300000
20499,Martin Stranzl,FWD,Borussia Mönchengladbach,Bundesliga,0,0,0,0,90,0.0,0.0,35,15400000
20521,Bafétimbi Gomis,FWD,Swansea City,Premier League,6,0,59,499,3121,7.63,0.0,21,34100000
20522,György Garics,DEF,Darmstadt 98,Bundesliga,0,0,1,28,180,0.01,0.0,23,11000000
20527,Jonas Olsson,DEF,West Bromwich Albion,Premier League,1,1,6,575,2952,1.06,0.0,18,10900000
20542,Álvaro Negredo Sánchez,FWD,Cádiz,La Liga,6,2,41,374,2728,6.82,0.0,30,35600000
20543,Nikica Jelavić,FWD,West Ham United,Premier League,1,1,11,78,1620,1.83,0.0,37,21400000
20561,Antonio Nocerino,MID,AC Milan,Serie A,0,0,0,38,945,0.0,0.0,18,10600000
20636,Mirko Gori,MID,Frosinone,Serie A,0,0,23,973,2869,0.45,0.0,20,14900000
20637,Salih Uçan,MID,AS Roma,Serie A,0,1,1,23,2340,0.11,0.0,21,17300000
20641,Connor Wickham,FWD,Crystal Palace,Premier League,5,3,35,409,1709,4.75,0.0,37,23000000
206604,Imanol Corral Matellán,FWD,Eibar,La Liga,0,0,0,0,90,0.0,0.0,26,26900000
20662,Alexander Nübel,GK,AS Monaco,Ligue 1,0,0,0,35,180,0.0,0.0,30,3900000
20669,Tiago Cardoso Mendes,MID,Atlético Madrid,La Liga,1,2,7,775,1193,0.42,0.0,19,23300000
20734,Sergio Akieme Rodríguez,MID,Rayo Vallecano,La Liga,0,0,0,0,90,0.0,0.0,20,18900000
20781,Jordan Rossiter,MID,Liverpool,Premier League,0,0,0,6,270,0.0,0.0,18,19800000
20871,Pierre Bengtsson,DEF,FSV Mainz 05,Bundesliga,0,0,0,41,90,0.0,0.0,25,17500000
20900,Rene Gilmartin,MID,Watford,Premier League,0,0,0,0,270,0.0,0.0,19,22000000
20950,Yanni Regäsel,DEF,Hertha Berlin,Bundesliga,0,0,1,56,90,0.01,0.0,23,12600000
20951,Jordan Lyden,MID,Aston Villa,Premier League,0,0,1,72,1558,0.08,0.0,30,17700000
20959,Maurice Multhaup,MID,Ingolstadt,Bundesliga,0,0,0,0,90,0.0,0.0,33,14600000
20961,Julian-Maurice Derstroff,MID,FSV Mainz 05,Bundesliga,0,0,0,0,90,0.0,0.0,20,19000000
20970,Nicolás Ignacio Castillo Mora,MID,Frosinone,Serie A,0,0,10,74,1164,0.5,0.0,30,21000000
21026,Pape Gueye,MID,Olympique de Marseille,Ligue 1,0,0,2,69,170,0.06,0.0,27,23400000
21081,Juan Marcos Foyth,DEF,Villarreal,La Liga,0,0,0,60,90,0.0,0.0,35,9300000
21147,Borja Mayoral Moya,FWD,Real Madrid,La Liga,0,0,3,84,848,0.18,0.0,22,29000000
21156,Stefan Aigner,MID,Eintracht Frankfurt,Bundesliga,0,0,4,36,166,0.75,0.0,21,21200000
21168,Marlon Frey,MID,Bayer Leverkusen,Bundesliga,0,0,9,97,2202,0.41,0.0,27,23600000
21210,Mariano Ferreira Filho,DEF,Sevilla,La Liga,0,2,11,892,2503,0.47,0.0,30,12300000
21212,Russell Martin,DEF,Norwich City,Premier League,3,0,19,1332,2970,1.67,0.0,23,15400000
21225,Javier Sánchez de Felipe,DEF,Real Valladolid,La Liga,0,0,1,41,168,0.11,0.0,21,12700000
21229,Sergi Samper Montaña,MID,Barcelona,La Liga,0,0,0,26,270,0.0,0.0,18,12100000
21254,Carl Jenkinson,DEF,West Ham United,Premier League,2,0,7,706,1806,0.79,0.0,31,14700000
21272,Luiz Adriano de Souza da Silva,FWD,AC Milan,Serie A,4,3,26,274,2440,3.72,0.0,35,20800000
21306,Radosław Majecki,MID,AS Monaco,Ligue 1,0,0,0,0,90,0.0,0.0,36,10100000
21367,Wilson Isidor,FWD,AS Monaco,Ligue 1,0,0,0,2,90,0.0,0.0,21,15800000
21390,Andriy Lunin,MID,Real Madrid,La Liga,0,0,0,0,180,0.0,0.0,20,17800000
21397,Stole Dimitrievski,MID,Granada,La Liga,0,0,0,0,90,0.0,0.0,22,16700000
21399,Pablo Ínsua Blanco,DEF,Huesca,La Liga,0,0,1,51,167,0.05,0.0,36,9600000
21502,Moustapha Seck,MID,Lazio,Serie A,0,0,0,0,180,0.0,0.0,19,11100000
21506,Edoardo Soleri,MID,AS Roma,Serie A,0,0,0,0,90,0.0,0.0,19,13800000
21532,Daniel Bachmann,MID,Stoke City,Premier League,0,0,0,0,180,0.0,0.0,37,14500000
21540,Kevin Nolan,MID,West Ham United,Premier League,0,0,0,14,225,0.0,0.0,33,14800000
21551,Sven Botman,DEF,Lille,Ligue 1,1,0,2,47,90,0.25,0.0,28,23600000
21877,Ignacio Monsalve Vicente,MID,Atlético Madrid,La Liga,0,0,0,32,270,0.0,0.0,19,13900000
21881,Sergino Dest,DEF,Barcelona,La Liga,2,1,14,1211,2628,1.77,0.0,24,16300000
21930,Alex Palmer,MID,West Bromwich Albion,Premier League,0,0,0,0,90,0.0,0.0,30,18200000
219317,Samuel Villa Rodríguez,MID,Atlético Madrid,La Liga,0,0,0,0,180,0.0,0.0,33,15900000
22017,Felix Platte,MID,Darmstadt 98,Bundesliga,0,0,1,0,90,0.08,0.0,29,17700000
22020,Joaquín Fernández Moreno,DEF,Real Valladolid,La Liga,0,0,0,46,90,0.0,0.0,26,15300000
22029,Kevin Vázquez Comesaña,DEF,Celta Vigo,La Liga,0,0,0,55,90,0.0,0.0,34,11900000
22041,Marko Livaja,FWD,Empoli,Serie A,1,0,16,195,1994,0.75,0.0,36,14200000
22043,Ulisses Alexandre Garcia Lopes,MID,Werder Bremen,Bundesliga,0,0,0,0,90,0.0,0.0,28,23900000
22058,Connor Steven Randall,MID,Liverpool,Premier League,0,0,2,104,1240,0.13,0.0,25,32100000
22072,Khéphren Thuram-Ulien,MID,OGC Nice,Ligue 1,0,0,0,48,168,0.0,0.0,28,15700000
22073,Giulian Biancone,DEF,Troyes,Ligue 1,0,0,0,31,90,0.0,0.0,24,9500000
220761,Miguel Ángel Muñoz Alonso,DEF,Getafe,La Liga,0,0,0,91,396,0.0,0.0,28,11600000
22097,Randal Kolo Muani,FWD,Nantes,Ligue 1,2,0,6,43,180,1.61,0.0,24,46900000
22102,Adriano Correia Claro,MID,Barcelona,La Liga,0,1,1,361,2052,0.04,0.0,31,18300000
22107,Thierry Rendall Correia,MID,Valencia,La Liga,0,0,1,37,180,0.09,0.0,20,19800000
22111,Dennis Appiah,DEF,Nantes,Ligue 1,0,0,0,42,180,0.0,0.0,26,15100000
22115,Alessandro Rossi,MID,Lazio,Serie A,0,0,0,0,180,0.0,0.0,29,20000000
22125,Arthur Desmas,GK,Clermont Foot,Ligue 1,0,0,0,30,90,0.0,0.0,18,3500000
22128,Robin Aime Robert Le Normand,DEF,Real Sociedad,La Liga,0,0,0,86,174,0.0,0.0,23,17700000
22137,Yohann Magnin,MID,Clermont Foot,Ligue 1,0,0,1,54,90,0.13,0.0,28,16000000
22140,Domingos Quina,MID,Granada,La Liga,0,0,0,0,90,0.0,0.0,18,12000000
